1.000000000000000000e+00
9.371792563127933073e-01
7.610812407419554892e-01
5.133038981072693963e-01
2.584400465963927473e-01
6.800979880880918260e-02
6.063824169737292900e-05
8.011265511058328348e-02
2.898213931523607734e-01
5.683840551320762380e-01
8.282876283244792193e-01
9.822283927511027413e-01
9.733867757615438654e-01
7.985432701268549982e-01
5.143088541547359283e-01
2.215383928027718219e-01
3.077691388405111306e-02
1.978814645360049349e-02
1.994138085065366994e-01
5.032520466412033766e-01
8.089239650116094582e-01
9.859932018578108082e-01
9.527325967012628682e-01
7.169655644449310916e-01
3.797789200479668725e-01
9.546384953681623375e-02
1.545509563447605445e-03
1.499029972620537499e-01
4.741087624056624650e-01
8.144265970263201426e-01
9.943256988954995990e-01
9.134669951293098444e-01
6.079556212651147096e-01
2.401754593803573090e-01
1.580358067871938041e-02
6.800979880880966832e-02
3.739326691690050275e-01
7.576432674743324158e-01
9.873755349762329825e-01
9.162725238511052472e-01
5.813057823720084727e-01
1.914408620836595409e-01
1.171904963910932931e-03
1.427960738111182792e-01
5.283703106294237450e-01
8.969920501880471742e-01
9.884733042918788515e-01
7.304510673077956318e-01
3.026741063517838781e-01
1.841124342447022014e-02
9.546384953681573415e-02
4.831484452447123989e-01
8.863721753035871398e-01
9.859932018578103641e-01
6.949834478257668202e-01
2.427570828491295296e-01
1.626276686296218056e-03
1.797162998169400672e-01
6.333186752586331680e-01
9.733867757615429772e-01
8.969920501880500607e-01
4.640747361362540513e-01
6.157603633326895476e-02
6.206036267549329410e-02
4.731048221022220446e-01
9.117636012708811855e-01
9.552596754521904820e-01
5.534168701361388276e-01
9.664896547394678794e-02
4.367633655569014978e-02
4.560577724452116732e-01
9.157147748280869415e-01
9.414982254106031290e-01
4.982253716030578539e-01
5.498243744901584740e-02
9.546384953681524843e-02
5.832890299831150482e-01
9.797587400132647950e-01
8.335628929790831476e-01
3.035982606319991284e-01
1.273374762397176826e-04
2.843634711894073019e-01
8.267684192813669064e-01
9.765270186337295932e-01
5.444123592360747832e-01
5.590291286946245247e-02
1.216946691569084360e-01
6.668735025649030757e-01
9.998544693720508025e-01
6.856872727125130629e-01
1.270027382120073600e-01
6.157603633326303588e-02
5.842801506450755467e-01
9.940196471761688635e-01
7.268749256014661597e-01
1.442059982536531004e-01
5.918102811867499008e-02
5.991038275924480683e-01
9.982182225399809372e-01
6.763160281981301925e-01
9.546384953682116037e-02
1.120068936537392396e-01
7.087787435559055327e-01
9.912840826128510585e-01
5.243545595619492072e-01
1.895617195573934960e-02
2.619688409091564529e-01
8.799135223134681993e-01
8.951513084706782530e-01
2.762356721126874581e-01
1.895617195574181638e-02
5.484163354420307224e-01
9.986170192819582292e-01
6.177493573809376137e-01
3.810299379731545144e-02
2.427570828491300292e-01
8.889120459018956533e-01
8.624089438416494557e-01
2.026371904614105990e-01
6.649872810511714416e-02
7.014440904727091697e-01
9.752939689387380984e-01
3.885808305244433103e-01
4.984346178976840035e-03
5.333873871452021742e-01
1.000000000000000000e+00
5.293739716632628323e-01
